Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
7465, 3.7320, 513.6097, 0.6312, 6.1075, 0.2370, 20.4776
7466, 3.7325, 513.6097, 0.6800, 6.0782, 0.2615, 20.4780
7467, 3.7330, 508.4991, 0.6873, 6.0728, 0.2554, 20.4788
7468, 3.7335, 503.9564, 0.6214, 6.0577, 0.2574, 20.4793
7469, 3.7340, 500.5494, 0.6605, 6.1226, 0.2350, 20.4797
7470, 3.7345, 507.3634, 0.6483, 6.1715, 0.1943, 20.4794
7471, 3.7350, 512.4740, 0.6678, 6.1524, 0.1943, 20.4792
7472, 3.7355, 514.1775, 0.6190, 6.0909, 0.2350, 20.4790
7473, 3.7360, 517.5845, 0.6458, 6.0767, 0.2574, 20.4793
7474, 3.7365, 519.8559, 0.6702, 6.0709, 0.2676, 20.4795
7475, 3.7370, 524.3986, 0.5994, 6.0738, 0.2757, 20.4792
7476, 3.7375, 527.2378, 0.6605, 6.1202, 0.2370, 20.4792
7477, 3.7380, 528.9413, 0.6141, 6.1764, 0.1902, 20.4795
7478, 3.7385, 531.2126, 0.6434, 6.1934, 0.1760, 20.4799
7479, 3.7390, 530.0770, 0.6312, 6.1129, 0.2432, 20.4795
7480, 3.7395, 532.3483, 0.6361, 6.0621, 0.2696, 20.4788
7481, 3.7400, 532.3483, 0.6629, 6.0865, 0.2493, 20.4791
7482, 3.7405, 532.3483, 0.5823, 6.0689, 0.2533, 20.4796
7483, 3.7410, 531.7805, 0.6336, 6.1461, 0.1943, 20.4791
7484, 3.7415, 528.3735, 0.6287, 6.1578, 0.1740, 20.4791
7485, 3.7420, 527.2378, 0.6361, 6.0884, 0.2370, 20.4795
7486, 3.7425, 524.9664, 0.6287, 6.0762, 0.2737, 20.4795
7487, 3.7430, 524.9664, 0.6654, 6.0640, 0.2838, 20.4795
7488, 3.7435, 522.6951, 0.6873, 6.0645, 0.2676, 20.4801
7489, 3.7440, 519.2880, 0.6849, 6.1207, 0.2208, 20.4805
7490, 3.7445, 516.4489, 0.6141, 6.1671, 0.1821, 20.4803
7491, 3.7450, 510.2026, 0.6141, 6.1358, 0.1923, 20.4799
7492, 3.7455, 509.6348, 0.6507, 6.2032, 0.1679, 20.4795
7493, 3.7460, 509.6348, 0.6727, 6.1378, 0.2065, 20.4794
7494, 3.7465, 519.8559, 0.6727, 6.1011, 0.2370, 20.4792
7495, 3.7470, 523.8308, 0.6922, 6.0840, 0.2513, 20.4792
7496, 3.7475, 526.6699, 0.7069, 6.1402, 0.2045, 20.4789
7497, 3.7480, 530.0770, 0.6605, 6.1514, 0.1740, 20.4785
7498, 3.7485, 532.3483, 0.6800, 6.2188, 0.1496, 20.4780
7499, 3.7490, 534.6197, 0.6287, 6.1890, 0.1638, 20.4780
7500, 3.7495, 534.0518, 0.6556, 6.1114, 0.2126, 20.4780
7501, 3.7500, 534.6197, 0.6849, 6.1031, 0.2513, 20.4782
7502, 3.7505, 536.8910, 0.6995, 6.1031, 0.2513, 20.4786
7503, 3.7510, 536.8910, 0.7093, 6.0948, 0.2370, 20.4786
7504, 3.7515, 538.0267, 0.6849, 6.1778, 0.1679, 20.4786
7505, 3.7520, 535.1875, 0.6727, 6.1973, 0.1516, 20.4791
7506, 3.7525, 534.0518, 0.6751, 6.1676, 0.1923, 20.4786
7507, 3.7530, 532.9162, 0.6556, 6.1055, 0.2493, 20.4780
7508, 3.7535, 531.2126, 0.6776, 6.1226, 0.2350, 20.4776
7509, 3.7540, 530.6448, 0.6922, 6.1085, 0.2309, 20.4780
7510, 3.7545, 527.2378, 0.6922, 6.1583, 0.1841, 20.4780
7511, 3.7550, 523.8308, 0.6434, 6.1622, 0.1862, 20.4782
7512, 3.7555, 518.1524, 0.6458, 6.1973, 0.1516, 20.4775
7513, 3.7560, 515.3132, 0.6507, 6.1632, 0.1801, 20.4768
7514, 3.7565, 510.7705, 0.6190, 6.1192, 0.2167, 20.4766
7515, 3.7570, 508.4991, 0.6409, 6.0479, 0.2655, 20.4763
7516, 3.7575, 509.6348, 0.6605, 6.0743, 0.2594, 20.4765
7517, 3.7580, 518.7202, 0.6580, 6.0972, 0.2350, 20.4765
7518, 3.7585, 523.8308, 0.6214, 6.1827, 0.1638, 20.4768
7519, 3.7590, 527.2378, 0.6287, 6.2008, 0.1699, 20.4769
7520, 3.7595, 530.6448, 0.6434, 6.1597, 0.1882, 20.4769
7521, 3.7600, 532.9162, 0.6043, 6.1231, 0.2187, 20.4776
7522, 3.7605, 531.7805, 0.6165, 6.1216, 0.2147, 20.4775
7523, 3.7610, 534.6197, 0.6434, 6.0777, 0.2513, 20.4775
7524, 3.7615, 536.3232, 0.6580, 6.1275, 0.2309, 20.4771
7525, 3.7620, 537.4589, 0.5994, 6.1690, 0.1964, 20.4769
7526, 3.7625, 538.5945, 0.6214, 6.1720, 0.1780, 20.4768
7527, 3.7630, 535.7554, 0.6336, 6.1197, 0.2004, 20.4770
7528, 3.7635, 535.1875, 0.6239, 6.0645, 0.2676, 20.4768
7529, 3.7640, 534.6197, 0.6605, 6.0655, 0.2615, 20.4768
7530, 3.7645, 535.7554, 0.6776, 6.0865, 0.2493, 20.4775
7531, 3.7650, 534.6197, 0.6751, 6.1646, 0.1841, 20.4778
7532, 3.7655, 530.6448, 0.6190, 6.1505, 0.1801, 20.4780
7533, 3.7660, 526.6699, 0.6532, 6.1431, 0.1862, 20.4778
7534, 3.7665, 522.6951, 0.6483, 6.1383, 0.2167, 20.4781
7535, 3.7670, 520.9916, 0.6556, 6.1114, 0.2391, 20.4778
7536, 3.7675, 518.7202, 0.6898, 6.1026, 0.2411, 20.4771
7537, 3.7680, 509.6348, 0.7093, 6.0840, 0.2513, 20.4772
7538, 3.7685, 507.9313, 0.6971, 6.1451, 0.2004, 20.4768
7539, 3.7690, 511.3383, 0.6971, 6.1256, 0.2167, 20.4765
7540, 3.7695, 514.7453, 0.6751, 6.1500, 0.1964, 20.4767
7541, 3.7700, 518.7202, 0.6995, 6.1329, 0.2106, 20.4764
7542, 3.7705, 522.6951, 0.6507, 6.1339, 0.2045, 20.4767
7543, 3.7710, 524.3986, 0.6971, 6.0977, 0.2452, 20.4767
7544, 3.7715, 525.5343, 0.7215, 6.0943, 0.2269, 20.4764
7545, 3.7720, 527.8056, 0.7044, 6.1089, 0.2147, 20.4761
7546, 3.7725, 529.5091, 0.6776, 6.1534, 0.1882, 20.4760
7547, 3.7730, 531.7805, 0.6605, 6.1822, 0.1801, 20.4760
7548, 3.7735, 532.3483, 0.6654, 6.1495, 0.2126, 20.4764
7549, 3.7740, 531.2126, 0.6678, 6.1788, 0.1882, 20.4774
7550, 3.7745, 530.6448, 0.6800, 6.0928, 0.2493, 20.4778
7551, 3.7750, 530.6448, 0.6873, 6.1055, 0.2493, 20.4778
7552, 3.7755, 530.0770, 0.5970, 6.1080, 0.2208, 20.4774
7553, 3.7760, 528.9413, 0.6434, 6.1065, 0.2167, 20.4771
7554, 3.7765, 527.2378, 0.6361, 6.1641, 0.2004, 20.4778
7555, 3.7770, 523.2629, 0.6409, 6.1363, 0.2025, 20.4785
7556, 3.7775, 519.8559, 0.6068, 6.1275, 0.2045, 20.4785
7557, 3.7780, 517.0167, 0.6361, 6.0796, 0.2391, 20.4783
7558, 3.7785, 515.3132, 0.6165, 6.0767, 0.2574, 20.4781
7559, 3.7790, 511.9061, 0.6287, 6.1397, 0.2208, 20.4778
7560, 3.7795, 506.7956, 0.6141, 6.1568, 0.2065, 20.4770
7561, 3.7800, 498.8459, 0.6141, 6.1500, 0.1964, 20.4767
7562, 3.7805, 499.9815, 0.6287, 6.1402, 0.2045, 20.4767
7563, 3.7810, 503.9564, 0.6116, 6.1680, 0.1760, 20.4767
7564, 3.7815, 508.4991, 0.6336, 6.1070, 0.2269, 20.4763
7565, 3.7820, 511.3383, 0.6580, 6.1275, 0.2309, 20.4753
7566, 3.7825, 514.1775, 0.6458, 6.1529, 0.2045, 20.4757
7567, 3.7830, 515.8810, 0.6214, 6.1524, 0.1943, 20.4759
7568, 3.7835, 518.7202, 0.6409, 6.1695, 0.1801, 20.4759
7569, 3.7840, 520.4237, 0.6532, 6.1202, 0.2106, 20.4765
7570, 3.7845, 521.5594, 0.6190, 6.0650, 0.2513, 20.4765
7571, 3.7850, 521.5594, 0.6629, 6.0762, 0.2472, 20.4760
7572, 3.7855, 521.5594, 0.6702, 6.0880, 0.2533, 20.4763
7573, 3.7860, 523.8308, 0.6702, 6.1666, 0.1984, 20.4769
7574, 3.7865, 523.8308, 0.6605, 6.1764, 0.1902, 20.4769
7575, 3.7870, 522.6951, 0.6751, 6.1417, 0.1821, 20.4765
7576, 3.7875, 521.5594, 0.6849, 6.1314, 0.2065, 20.4766
7577, 3.7880, 518.7202, 0.6898, 6.1138, 0.2106, 20.4762
7578, 3.7885, 516.4489, 0.6849, 6.1060, 0.2330, 20.4768
7579, 3.7890, 513.6097, 0.6873, 6.0753, 0.2533, 20.4768
7580, 3.7895, 510.2026, 0.6605, 6.1407, 0.2147, 20.4765
7581, 3.7900, 507.3634, 0.6458, 6.1153, 0.2147, 20.4762
7582, 3.7905, 503.3886, 0.6727, 6.1285, 0.1984, 20.4764
7583, 3.7910, 498.8459, 0.6800, 6.1617, 0.2025, 20.4764
7584, 3.7915, 499.9815, 0.6751, 6.1451, 0.2004, 20.4768
7585, 3.7920, 496.5745, 0.6727, 6.1461, 0.1943, 20.4775
7586, 3.7925, 507.9313, 0.6898, 6.1031, 0.2513, 20.4773
7587, 3.7930, 511.9061, 0.6605, 6.1304, 0.2126, 20.4768
7588, 3.7935, 515.3132, 0.6483, 6.1138, 0.2106, 20.4767
7589, 3.7940, 520.4237, 0.6458, 6.1715, 0.1943, 20.4767
7590, 3.7945, 521.5594, 0.6532, 6.1378, 0.2065, 20.4764
7591, 3.7950, 520.9916, 0.6458, 6.0674, 0.2493, 20.4760
7592, 3.7955, 523.2629, 0.6654, 6.0909, 0.2615, 20.4762
7593, 3.7960, 526.1021, 0.6702, 6.0836, 0.2676, 20.4758
7594, 3.7965, 528.3735, 0.5628, 6.1207, 0.2208, 20.4758
7595, 3.7970, 527.8056, 0.6165, 6.1065, 0.2167, 20.4765
7596, 3.7975, 526.6699, 0.6190, 6.1016, 0.2208, 20.4767
7597, 3.7980, 524.3986, 0.6190, 6.1256, 0.2167, 20.4763
7598, 3.7985, 526.1021, 0.6190, 6.1182, 0.2228, 20.4760
7599, 3.7990, 525.5343, 0.6507, 6.1700, 0.1902, 20.4767
7600, 3.7995, 523.8308, 0.6043, 6.0885, 0.2635, 20.4767
7601, 3.8000, 520.9916, 0.5823, 6.0860, 0.2655, 20.4763
7602, 3.8005, 518.1524, 0.6092, 6.1036, 0.2350, 20.4764
7603, 3.8010, 516.4489, 0.6239, 6.1133, 0.2269, 20.4773
7604, 3.8015, 513.0418, 0.6116, 6.0914, 0.2452, 20.4774
7605, 3.8020, 510.7705, 0.6190, 6.1085, 0.2309, 20.4769
7606, 3.8025, 504.5243, 0.6434, 6.0586, 0.2513, 20.4767
7607, 3.8030, 502.2529, 0.6263, 6.0523, 0.2777, 20.4774
7608, 3.8035, 508.4991, 0.6019, 6.0880, 0.2533, 20.4770
7609, 3.8040, 514.1775, 0.6214, 6.1422, 0.2187, 20.4768
7610, 3.8045, 518.7202, 0.6507, 6.1563, 0.1964, 20.4768
7611, 3.8050, 520.4237, 0.6312, 6.1187, 0.2065, 20.4765
7612, 3.8055, 522.6951, 0.6336, 6.1348, 0.2248, 20.4762
7613, 3.8060, 524.9664, 0.6605, 6.0792, 0.2554, 20.4761
7614, 3.8065, 526.6699, 0.6068, 6.0274, 0.2879, 20.4765
7615, 3.8070, 530.6448, 0.6361, 6.0885, 0.2635, 20.4772
7616, 3.8075, 531.7805, 0.6605, 6.1568, 0.2065, 20.4775
7617, 3.8080, 531.7805, 0.6751, 6.1427, 0.2025, 20.4775
7618, 3.8085, 529.5091, 0.6654, 6.1173, 0.2289, 20.4774
7619, 3.8090, 529.5091, 0.6629, 6.0743, 0.2594, 20.4775
7620, 3.8095, 531.7805, 0.6849, 6.0845, 0.2615, 20.4777
7621, 3.8100, 531.2126, 0.6898, 6.0455, 0.2676, 20.4778
7622, 3.8105, 530.0770, 0.6141, 6.0528, 0.2615, 20.4777
7623, 3.8110, 526.1021, 0.6629, 6.1412, 0.1984, 20.4777
7624, 3.8115, 524.3986, 0.6800, 6.1348, 0.2248, 20.4778
7625, 3.8120, 522.6951, 0.6654, 6.1226, 0.2350, 20.4773
7626, 3.8125, 520.9916, 0.6507, 6.0831, 0.2574, 20.4773
7627, 3.8130, 516.4489, 0.6800, 6.0630, 0.2635, 20.4770
7628, 3.8135, 511.3383, 0.6458, 6.0963, 0.2411, 20.4770
7629, 3.8140, 510.2026, 0.6409, 6.0777, 0.2513, 20.4763
7630, 3.8145, 506.2278, 0.6507, 6.1304, 0.2126, 20.4763
7631, 3.8150, 505.6599, 0.6580, 6.1187, 0.2065, 20.4761
7632, 3.8155, 517.5845, 0.6751, 6.0738, 0.2493, 20.4758
7633, 3.8160, 519.8559, 0.6336, 6.0543, 0.2655, 20.4764
7634, 3.8165, 522.6951, 0.6409, 6.0840, 0.2513, 20.4764
7635, 3.8170, 524.3986, 0.5701, 6.0694, 0.2635, 20.4764
7636, 3.8175, 529.5091, 0.6116, 6.0850, 0.2452, 20.4761
7637, 3.8180, 531.7805, 0.6141, 6.1363, 0.2025, 20.4761
7638, 3.8185, 533.4840, 0.6214, 6.1304, 0.2126, 20.4764
7639, 3.8190, 534.0518, 0.6263, 6.0885, 0.2635, 20.4763
7640, 3.8195, 533.4840, 0.6116, 6.0572, 0.2737, 20.4761
7641, 3.8200, 535.1875, 0.6361, 6.0718, 0.2615, 20.4765
7642, 3.8205, 534.6197, 0.5579, 6.0640, 0.2574, 20.4765
7643, 3.8210, 535.7554, 0.5872, 6.1065, 0.2167, 20.4764
7644, 3.8215, 533.4840, 0.6019, 6.1524, 0.1943, 20.4762
7645, 3.8220, 530.6448, 0.6214, 6.1387, 0.2004, 20.4767
7646, 3.8225, 530.0770, 0.6141, 6.0914, 0.2452, 20.4770
7647, 3.8230, 527.8056, 0.6434, 6.0469, 0.2981, 20.4768
7648, 3.8235, 527.2378, 0.6605, 6.0547, 0.2757, 20.4760
7649, 3.8240, 522.6951, 0.6727, 6.0767, 0.2574, 20.4761
7650, 3.8245, 520.4237, 0.5897, 6.0879, 0.2269, 20.4771
7651, 3.8250, 515.3132, 0.6239, 6.1187, 0.2065, 20.4777
7652, 3.8255, 502.8207, 0.6434, 6.1475, 0.1984, 20.4775
7653, 3.8260, 505.0921, 0.6556, 6.0333, 0.2777, 20.4771
7654, 3.8265, 506.2278, 0.6654, 6.0323, 0.2838, 20.4775
7655, 3.8270, 511.9061, 0.6873, 6.0733, 0.2655, 20.4776
7656, 3.8275, 514.1775, 0.5897, 6.0616, 0.2594, 20.4772
7657, 3.8280, 518.7202, 0.6873, 6.1466, 0.2045, 20.4768
7658, 3.8285, 521.5594, 0.6629, 6.1475, 0.1984, 20.4770
7659, 3.8290, 523.2629, 0.6702, 6.1397, 0.2208, 20.4776
7660, 3.8295, 526.6699, 0.6776, 6.1080, 0.2472, 20.4773
7661, 3.8300, 526.6699, 0.6776, 6.0513, 0.2838, 20.4766
7662, 3.8305, 529.5091, 0.6995, 6.0860, 0.2655, 20.4771
7663, 3.8310, 528.9413, 0.6116, 6.0557, 0.2696, 20.4771
7664, 3.8315, 530.0770, 0.6458, 6.1011, 0.2370, 20.4771
7665, 3.8320, 531.2126, 0.6483, 6.1451, 0.2004, 20.4769
7666, 3.8325, 530.0770, 0.6702, 6.1607, 0.1821, 20.4771
7667, 3.8330, 530.0770, 0.6580, 6.1133, 0.2269, 20.4766
7668, 3.8335, 527.2378, 0.6580, 6.0547, 0.2757, 20.4771
7669, 3.8340, 525.5343, 0.6751, 6.0503, 0.2635, 20.4775
7670, 3.8345, 525.5343, 0.5897, 6.0919, 0.2554, 20.4776
7671, 3.8350, 523.2629, 0.6507, 6.1104, 0.2452, 20.4782
7672, 3.8355, 520.4237, 0.6458, 6.1016, 0.2208, 20.4785
7673, 3.8360, 515.3132, 0.6434, 6.1114, 0.2126, 20.4778
7674, 3.8365, 513.0418, 0.6385, 6.1055, 0.2493, 20.4774
7675, 3.8370, 509.6348, 0.6385, 6.1104, 0.2452, 20.4777
7676, 3.8375, 501.1172, 0.6532, 6.0689, 0.2533, 20.4774
7677, 3.8380, 500.5494, 0.6385, 6.0767, 0.2574, 20.4774
7678, 3.8385, 503.9564, 0.6019, 6.0699, 0.2472, 20.4781
7679, 3.8390, 509.6348, 0.6190, 6.1666, 0.1984, 20.4777
7680, 3.8395, 511.9061, 0.6043, 6.1519, 0.2106, 20.4777
7681, 3.8400, 516.4489, 0.6361, 6.0718, 0.2615, 20.4782
7682, 3.8405, 519.2880, 0.6312, 6.0660, 0.2716, 20.4784
7683, 3.8410, 519.8559, 0.6483, 6.0494, 0.2696, 20.4781
7684, 3.8415, 523.2629, 0.6287, 6.0694, 0.2635, 20.4778
7685, 3.8420, 523.2629, 0.6409, 6.1016, 0.2208, 20.4782
7686, 3.8425, 525.5343, 0.6092, 6.1260, 0.2004, 20.4781
7687, 3.8430, 523.8308, 0.6019, 6.1212, 0.2045, 20.4778
7688, 3.8435, 524.3986, 0.6239, 6.1007, 0.2533, 20.4774
7689, 3.8440, 524.3986, 0.6409, 6.0714, 0.2777, 20.4773
7690, 3.8445, 522.6951, 0.6702, 6.0635, 0.2737, 20.4781
7691, 3.8450, 523.2629, 0.6019, 6.0670, 0.2655, 20.4790
7692, 3.8455, 520.4237, 0.6507, 6.1085, 0.2309, 20.4790
7693, 3.8460, 518.7202, 0.6507, 6.1456, 0.1841, 20.4788
7694, 3.8465, 516.4489, 0.6922, 6.1451, 0.2004, 20.4788
7695, 3.8470, 514.1775, 0.6507, 6.1011, 0.2370, 20.4783
7696, 3.8475, 511.9061, 0.6702, 6.0718, 0.2615, 20.4775
7697, 3.8480, 507.3634, 0.6995, 6.0933, 0.2594, 20.4777
7698, 3.8485, 503.3886, 0.6605, 6.0909, 0.2615, 20.4782
7699, 3.8490, 501.1172, 0.6776, 6.0972, 0.2350, 20.4787
7700, 3.8495, 507.9313, 0.6654, 6.1358, 0.1923, 20.4787
7701, 3.8500, 513.0418, 0.6702, 6.1549, 0.1923, 20.4790
7702, 3.8505, 515.3132, 0.6605, 6.1104, 0.2452, 20.4794
7703, 3.8510, 519.2880, 0.6947, 6.0743, 0.2594, 20.4790
7704, 3.8515, 520.9916, 0.7044, 6.0503, 0.2635, 20.4790
7705, 3.8520, 525.5343, 0.6409, 6.0762, 0.2737, 20.4796
7706, 3.8525, 528.9413, 0.7020, 6.1348, 0.2248, 20.4799
7707, 3.8530, 528.9413, 0.6507, 6.1392, 0.1841, 20.4794
7708, 3.8535, 530.0770, 0.6629, 6.1558, 0.1862, 20.4788
7709, 3.8540, 530.6448, 0.6654, 6.0816, 0.2533, 20.4787
7710, 3.8545, 532.9162, 0.6751, 6.0670, 0.2655, 20.4781
7711, 3.8550, 532.3483, 0.6751, 6.0655, 0.2615, 20.4779
7712, 3.8555, 532.3483, 0.6312, 6.0699, 0.2472, 20.4777
7713, 3.8560, 531.7805, 0.6629, 6.1378, 0.2065, 20.4774
7714, 3.8565, 530.6448, 0.6312, 6.1788, 0.1882, 20.4773
7715, 3.8570, 528.9413, 0.6141, 6.0889, 0.2472, 20.4764
7716, 3.8575, 526.6699, 0.6336, 6.0474, 0.2818, 20.4764
7717, 3.8580, 526.1021, 0.6483, 6.0547, 0.2757, 20.4773
7718, 3.8585, 522.6951, 0.6702, 6.0464, 0.2615, 20.4776
7719, 3.8590, 519.8559, 0.6678, 6.1114, 0.2126, 20.4771
7720, 3.8595, 515.3132, 0.6165, 6.1632, 0.1801, 20.4766
7721, 3.8600, 510.2026, 0.6239, 6.1959, 0.1740, 20.4770
7722, 3.8605, 511.3383, 0.6361, 6.1842, 0.1679, 20.4772
7723, 3.8610, 509.0670, 0.6116, 6.1114, 0.2126, 20.4769
7724, 3.8615, 521.5594, 0.6385, 6.0821, 0.2370, 20.4766
7725, 3.8620, 524.9664, 0.6629, 6.1080, 0.2472, 20.4768
7726, 3.8625, 527.2378, 0.6654, 6.1666, 0.1984, 20.4765
7727, 3.8630, 531.2126, 0.6800, 6.1842, 0.1679, 20.4758
7728, 3.8635, 533.4840, 0.6287, 6.1729, 0.1719, 20.4753
7729, 3.8640, 535.1875, 0.6507, 6.1651, 0.1679, 20.4756
7730, 3.8645, 535.1875, 0.6361, 6.1080, 0.2208, 20.4763
7731, 3.8650, 535.1875, 0.6580, 6.0840, 0.2513, 20.4773
7732, 3.8655, 536.8910, 0.6873, 6.0767, 0.2574, 20.4770
7733, 3.8660, 538.5945, 0.6629, 6.1275, 0.2309, 20.4766
7734, 3.8665, 539.7302, 0.6800, 6.1656, 0.1780, 20.4762
7735, 3.8670, 536.3232, 0.6556, 6.1822, 0.1536, 20.4759
7736, 3.8675, 534.0518, 0.6678, 6.1285, 0.1984, 20.4763
7737, 3.8680, 532.3483, 0.6605, 6.0865, 0.2493, 20.4770
7738, 3.8685, 532.3483, 0.6922, 6.1085, 0.2309, 20.4768
7739, 3.8690, 531.2126, 0.6995, 6.0870, 0.2330, 20.4765
7740, 3.8695, 527.2378, 0.7093, 6.1773, 0.1841, 20.4768
7741, 3.8700, 524.9664, 0.6702, 6.1895, 0.1740, 20.4768
7742, 3.8705, 518.7202, 0.6702, 6.1920, 0.1455, 20.4761
7743, 3.8710, 514.7453, 0.6825, 6.1578, 0.1740, 20.4756
7744, 3.8715, 512.4740, 0.6654, 6.1226, 0.2350, 20.4756
7745, 3.8720, 510.2026, 0.6922, 6.0885, 0.2635, 20.4761
7746, 3.8725, 510.7705, 0.7020, 6.0689, 0.2533, 20.4755
7747, 3.8730, 520.4237, 0.7044, 6.1368, 0.2126, 20.4755
7748, 3.8735, 524.9664, 0.6678, 6.2130, 0.1597, 20.4762
7749, 3.8740, 528.9413, 0.6580, 6.2032, 0.1679, 20.4759
7750, 3.8745, 530.6448, 0.6751, 6.1573, 0.1902, 20.4753
7751, 3.8750, 532.9162, 0.6483, 6.1378, 0.2065, 20.4753
7752, 3.8755, 532.3483, 0.6605, 6.1158, 0.2248, 20.4756
7753, 3.8760, 536.3232, 0.6702, 6.0816, 0.2533, 20.4755
7754, 3.8765, 538.0267, 0.6629, 6.1109, 0.2289, 20.4759
7755, 3.8770, 538.0267, 0.6287, 6.1407, 0.1882, 20.4758
7756, 3.8775, 538.5945, 0.6800, 6.1578, 0.2004, 20.4755
7757, 3.8780, 538.0267, 0.6263, 6.1304, 0.2126, 20.4756
7758, 3.8785, 535.7554, 0.6239, 6.0474, 0.2818, 20.4759
7759, 3.8790, 535.1875, 0.6507, 6.0885, 0.2635, 20.4763
7760, 3.8795, 536.3232, 0.5994, 6.0894, 0.2309, 20.4766
7761, 3.8800, 534.6197, 0.6434, 6.1358, 0.1923, 20.4776
7762, 3.8805, 531.2126, 0.5970, 6.1724, 0.1882, 20.4780
7763, 3.8810, 528.3735, 0.6214, 6.1617, 0.2025, 20.4780
7764, 3.8815, 522.1272, 0.6287, 6.1197, 0.2004, 20.4777
7765, 3.8820, 520.4237, 0.6141, 6.0938, 0.2432, 20.4782
7766, 3.8825, 517.5845, 0.6483, 6.0928, 0.2493, 20.4790
7767, 3.8830, 509.6348, 0.6776, 6.1119, 0.2228, 20.4792
7768, 3.8835, 508.4991, 0.6458, 6.1441, 0.2065, 20.4786
7769, 3.8840, 511.9061, 0.6458, 6.1593, 0.2045, 20.4793
7770, 3.8845, 515.8810, 0.6068, 6.1519, 0.2106, 20.4797
7771, 3.8850, 519.8559, 0.6361, 6.1138, 0.2106, 20.4793
7772, 3.8855, 523.8308, 0.6507, 6.1265, 0.2106, 20.4790
7773, 3.8860, 524.3986, 0.6898, 6.0699, 0.2472, 20.4787
7774, 3.8865, 526.6699, 0.7166, 6.1314, 0.2065, 20.4785
7775, 3.8870, 528.9413, 0.6361, 6.1568, 0.2065, 20.4780
7776, 3.8875, 531.2126, 0.6727, 6.1886, 0.1801, 20.4776
7777, 3.8880, 532.3483, 0.6727, 6.1641, 0.1740, 20.4774
7778, 3.8885, 531.2126, 0.6654, 6.1260, 0.2004, 20.4770
7779, 3.8890, 531.7805, 0.6849, 6.1519, 0.2106, 20.4765
7780, 3.8895, 530.6448, 0.7069, 6.0992, 0.2493, 20.4765
7781, 3.8900, 530.6448, 0.7093, 6.0840, 0.2513, 20.4765
7782, 3.8905, 529.5091, 0.6385, 6.1182, 0.2228, 20.4765
7783, 3.8910, 528.9413, 0.6727, 6.1241, 0.2126, 20.4769
7784, 3.8915, 527.8056, 0.6898, 6.1739, 0.1923, 20.4764
7785, 3.8920, 523.2629, 0.6605, 6.1236, 0.2025, 20.4762
7786, 3.8925, 520.4237, 0.6556, 6.1187, 0.2065, 20.4754
7787, 3.8930, 517.5845, 0.6849, 6.0889, 0.2472, 20.4751
7788, 3.8935, 516.4489, 0.6629, 6.1041, 0.2452, 20.4751
7789, 3.8940, 512.4740, 0.6654, 6.1280, 0.2147, 20.4751
7790, 3.8945, 505.6599, 0.6458, 6.1387, 0.2004, 20.4747
7791, 3.8950, 498.8459, 0.6678, 6.1690, 0.1964, 20.4750
7792, 3.8955, 502.8207, 0.6580, 6.1231, 0.2187, 20.4750
7793, 3.8960, 505.6599, 0.6507, 6.1412, 0.1984, 20.4751
7794, 3.8965, 510.2026, 0.6580, 6.1202, 0.2370, 20.4748
7795, 3.8970, 512.4740, 0.6580, 6.0963, 0.2411, 20.4754
7796, 3.8975, 515.3132, 0.6434, 6.1514, 0.2004, 20.4750
7797, 3.8980, 516.4489, 0.6141, 6.1334, 0.1943, 20.4746
7798, 3.8985, 519.8559, 0.6361, 6.1529, 0.2045, 20.4748
7799, 3.8990, 521.5594, 0.6434, 6.1036, 0.2350, 20.4757
7800, 3.8995, 522.6951, 0.6165, 6.0865, 0.2493, 20.4755
7801, 3.9000, 522.1272, 0.6409, 6.0914, 0.2452, 20.4755
7802, 3.9005, 522.6951, 0.6556, 6.0938, 0.2432, 20.4753
7803, 3.9010, 524.3986, 0.6336, 6.1412, 0.1984, 20.4753
7804, 3.9015, 524.3986, 0.6239, 6.1534, 0.1882, 20.4761
7805, 3.9020, 521.5594, 0.6287, 6.1661, 0.1882, 20.4764
7806, 3.9025, 520.4237, 0.6165, 6.1500, 0.1964, 20.4771
7807, 3.9030, 519.8559, 0.6434, 6.1402, 0.2045, 20.4774
7808, 3.9035, 517.5845, 0.6629, 6.0884, 0.2370, 20.4767
7809, 3.9040, 513.0418, 0.6629, 6.0699, 0.2472, 20.4764
7810, 3.9045, 509.0670, 0.6336, 6.1065, 0.2167, 20.4763
7811, 3.9050, 506.2278, 0.6385, 6.1256, 0.2167, 20.4764
7812, 3.9055, 503.3886, 0.6580, 6.1412, 0.1984, 20.4758
7813, 3.9060, 498.8459, 0.6605, 6.1593, 0.2045, 20.4756
7814, 3.9065, 498.2780, 0.6751, 6.1451, 0.2004, 20.4764
7815, 3.9070, 497.1424, 0.6800, 6.1182, 0.2228, 20.4763
7816, 3.9075, 509.6348, 0.6825, 6.1031, 0.2513, 20.4760
7817, 3.9080, 513.6097, 0.6727, 6.1397, 0.2208, 20.4760
7818, 3.9085, 518.7202, 0.6605, 6.1519, 0.2106, 20.4768
7819, 3.9090, 519.8559, 0.6678, 6.1309, 0.1964, 20.4777
7820, 3.9095, 521.5594, 0.6751, 6.0992, 0.2228, 20.4773
7821, 3.9100, 522.1272, 0.6654, 6.0718, 0.2615, 20.4768
