Index,Zeit[s],Drehzahl[1/min],Generatorspannung[V],Motorspannung[V],Strommessung[A],Temperatur[C]
3712, 1.8555, 0.2839, -0.0037, -0.0122, -0.0031, 20.5400
3713, 1.8560, 0.0000, -0.0037, 0.0020, 0.0010, 20.5401
3714, 1.8565, 0.8518, 0.0061, 0.0210, 0.0010, 20.5406
3715, 1.8570, 0.8518, 0.0110, 0.0020, 0.0010, 20.5410
3716, 1.8575, 0.2839, 0.0159, -0.0171, 0.0010, 20.5401
3717, 1.8580, 0.2839, 0.0134, 0.0249, 0.0031, 20.5401
3718, 1.8585, 1.4196, 0.0208, 0.0274, 0.0010, 20.5401
3719, 1.8590, 0.2839, 0.0354, 0.0068, -0.0031, 20.5401
3720, 1.8595, 0.0000, 0.0305, -0.0186, -0.0031, 20.5407
3721, 1.8600, 0.0000, 0.0305, 0.0059, 0.0031, 20.5407
3722, 1.8605, 0.2839, 0.0354, 0.0249, 0.0031, 20.5397
3723, 1.8610, 0.8518, 0.0305, 0.0020, 0.0010, 20.5394
3724, 1.8615, 0.2839, 0.0281, -0.0147, -0.0010, 20.5403
3725, 1.8620, 0.2839, 0.0281, -0.0171, 0.0010, 20.5411
3726, 1.8625, 0.0000, 0.0281, 0.0083, 0.0010, 20.5404
3727, 1.8630, 0.0000, 0.0232, -0.0005, 0.0031, 20.5400
3728, 1.8635, 0.2839, 0.0305, 0.0020, 0.0010, 20.5394
3729, 1.8640, 0.2839, 0.0110, -0.0005, 0.0031, 20.5396
3730, 1.8645, 1.4196, 0.0183, 0.0083, 0.0010, 20.5396
3731, 1.8650, 0.8518, 0.0159, 0.0132, -0.0031, 20.5394
3732, 1.8655, 0.0000, 0.0012, 0.0020, 0.0010, 20.5393
3733, 1.8660, 0.0000, 0.0061, -0.0005, 0.0031, 20.5393
3734, 1.8665, 0.2839, 0.0037, 0.0274, 0.0010, 20.5393
3735, 1.8670, 0.2839, -0.0061, 0.0020, 0.0010, 20.5397
3736, 1.8675, 0.2839, -0.0208, -0.0171, 0.0010, 20.5397
3737, 1.8680, 0.0000, -0.0208, 0.0020, 0.0010, 20.5397
3738, 1.8685, 0.0000, -0.0232, 0.0020, 0.0010, 20.5394
3739, 1.8690, 0.2839, -0.0330, 0.0249, 0.0031, 20.5394
3740, 1.8695, 0.2839, -0.0281, 0.0083, 0.0010, 20.5400
3741, 1.8700, 0.8518, -0.0354, -0.0171, 0.0010, 20.5400
3742, 1.8705, 0.2839, -0.0354, 0.0210, 0.0010, 20.5395
3743, 1.8710, 0.2839, -0.0281, 0.0274, 0.0010, 20.5397
3744, 1.8715, 0.2839, -0.0281, 0.0068, -0.0031, 20.5400
3745, 1.8720, 0.2839, -0.0354, 0.0083, 0.0010, 20.5403
3746, 1.8725, 0.8518, -0.0281, 0.0249, 0.0031, 20.5403
3747, 1.8730, 0.2839, -0.0281, 0.0044, -0.0010, 20.5395
3748, 1.8735, 0.2839, -0.0330, 0.0020, 0.0010, 20.5395
3749, 1.8740, 0.2839, -0.0159, 0.0210, 0.0010, 20.5404
3750, 1.8745, 0.2839, -0.0134, -0.0171, 0.0010, 20.5413
3751, 1.8750, 0.0000, -0.0159, -0.0122, -0.0031, 20.5420
3752, 1.8755, 0.0000, -0.0085, -0.0005, 0.0031, 20.5426
3753, 1.8760, 0.8518, 0.0037, 0.0020, 0.0010, 20.5421
3754, 1.8765, 0.8518, -0.0012, -0.0147, -0.0010, 20.5417
3755, 1.8770, 0.0000, 0.0110, -0.0029, 0.0051, 20.5413
3756, 1.8775, 1.4196, 0.0232, 0.0020, 0.0010, 20.5407
3757, 1.8780, 0.2839, 0.0110, -0.0147, -0.0010, 20.5411
3758, 1.8785, 0.2839, 0.0183, 0.0274, 0.0010, 20.5410
3759, 1.8790, 0.8518, 0.0330, 0.0020, 0.0010, 20.5407
3760, 1.8795, 0.0000, 0.0232, -0.0083, -0.0010, 20.5407
3761, 1.8800, 0.0000, 0.0330, -0.0029, 0.0051, 20.5415
3762, 1.8805, 0.2839, 0.0378, 0.0225, 0.0051, 20.5411
3763, 1.8810, 0.8518, 0.0330, 0.0210, 0.0010, 20.5402
3764, 1.8815, 0.2839, 0.0281, 0.0068, -0.0031, 20.5407
3765, 1.8820, 0.2839, 0.0281, -0.0044, 0.0010, 20.5405
3766, 1.8825, 0.2839, 0.0305, 0.0249, 0.0031, 20.5405
3767, 1.8830, 0.8518, 0.0256, 0.0274, 0.0010, 20.5409
3768, 1.8835, 0.2839, 0.0281, -0.0122, -0.0031, 20.5412
3769, 1.8840, 0.2839, 0.0159, -0.0171, 0.0010, 20.5411
3770, 1.8845, 0.2839, 0.0134, 0.0274, 0.0010, 20.5415
3771, 1.8850, 0.2839, 0.0159, 0.0210, 0.0010, 20.5419
3772, 1.8855, 0.8518, 0.0037, -0.0147, -0.0010, 20.5421
3773, 1.8860, 0.0000, 0.0037, -0.0195, 0.0031, 20.5431
3774, 1.8865, 0.8518, -0.0012, 0.0059, 0.0031, 20.5431
3775, 1.8870, 0.8518, -0.0110, -0.0171, 0.0010, 20.5426
3776, 1.8875, 0.2839, -0.0208, 0.0020, 0.0010, 20.5424
3777, 1.8880, 0.8518, -0.0159, 0.0059, 0.0031, 20.5424
3778, 1.8885, 1.4196, -0.0208, 0.0274, 0.0010, 20.5422
3779, 1.8890, 0.2839, -0.0330, -0.0147, -0.0010, 20.5422
3780, 1.8895, 0.0000, -0.0354, -0.0171, 0.0010, 20.5425
3781, 1.8900, 0.2839, -0.0330, 0.0249, 0.0031, 20.5425
3782, 1.8905, 0.2839, -0.0330, 0.0274, 0.0010, 20.5429
3783, 1.8910, 0.2839, -0.0305, -0.0122, -0.0031, 20.5429
3784, 1.8915, 0.0000, -0.0305, -0.0171, 0.0010, 20.5424
3785, 1.8920, 0.8518, -0.0330, 0.0249, 0.0031, 20.5429
3786, 1.8925, 0.8518, -0.0281, 0.0020, 0.0010, 20.5429
3787, 1.8930, 0.0000, -0.0232, -0.0147, -0.0010, 20.5425
3788, 1.8935, 0.2839, -0.0281, 0.0274, 0.0010, 20.5418
3789, 1.8940, 0.8518, -0.0159, 0.0210, 0.0010, 20.5420
3790, 1.8945, 0.2839, -0.0134, -0.0147, -0.0010, 20.5418
3791, 1.8950, 0.0000, -0.0159, -0.0171, 0.0010, 20.5414
3792, 1.8955, 0.8518, -0.0037, 0.0249, 0.0031, 20.5411
3793, 1.8960, 0.2839, -0.0037, 0.0132, -0.0031, 20.5412
3794, 1.8965, 0.0000, 0.0012, 0.0020, 0.0010, 20.5417
3795, 1.8970, 0.8518, 0.0110, 0.0313, 0.0031, 20.5418
3796, 1.8975, 0.8518, 0.0183, 0.0068, -0.0031, 20.5412
3797, 1.8980, 0.0000, 0.0134, -0.0122, -0.0031, 20.5410
3798, 1.8985, 0.0000, 0.0183, 0.0020, 0.0010, 20.5414
3799, 1.8990, 0.2839, 0.0378, 0.0274, 0.0010, 20.5417
3800, 1.8995, 0.2839, 0.0305, 0.0020, 0.0010, 20.5413
3801, 1.9000, 0.2839, 0.0256, -0.0171, 0.0010, 20.5407
3802, 1.9005, 0.2839, 0.0354, 0.0186, 0.0031, 20.5407
3803, 1.9010, 0.8518, 0.0330, 0.0020, 0.0010, 20.5407
3804, 1.9015, 0.2839, 0.0232, -0.0171, 0.0010, 20.5410
3805, 1.9020, 0.0000, 0.0281, -0.0044, 0.0010, 20.5410
3806, 1.9025, 0.2839, 0.0354, 0.0274, 0.0010, 20.5407
3807, 1.9030, 0.8518, 0.0232, 0.0068, -0.0031, 20.5407
3808, 1.9035, 0.0000, 0.0305, -0.0059, -0.0031, 20.5411
3809, 1.9040, 0.0000, 0.0183, 0.0020, 0.0010, 20.5408
3810, 1.9045, 0.8518, 0.0183, 0.0249, 0.0031, 20.5408
3811, 1.9050, 0.8518, 0.0134, 0.0044, -0.0010, 20.5407
3812, 1.9055, 0.0000, 0.0061, 0.0020, 0.0010, 20.5411
3813, 1.9060, 0.2839, 0.0037, -0.0005, 0.0031, 20.5405
3814, 1.9065, 0.2839, 0.0037, 0.0083, 0.0010, 20.5414
3815, 1.9070, 0.2839, -0.0183, -0.0147, -0.0010, 20.5409
3816, 1.9075, 0.0000, -0.0208, 0.0083, 0.0010, 20.5415
3817, 1.9080, 0.0000, -0.0183, -0.0029, 0.0051, 20.5419
3818, 1.9085, 0.8518, -0.0159, -0.0005, 0.0031, 20.5425
3819, 1.9090, 1.4196, -0.0330, 0.0068, -0.0031, 20.5432
3820, 1.9095, 0.0000, -0.0330, -0.0122, -0.0031, 20.5436
3821, 1.9100, 0.0000, -0.0330, -0.0005, 0.0031, 20.5432
3822, 1.9105, 0.2839, -0.0330, 0.0249, 0.0031, 20.5432
3823, 1.9110, 0.8518, -0.0305, 0.0020, 0.0010, 20.5437
3824, 1.9115, 0.2839, -0.0281, -0.0147, -0.0010, 20.5435
3825, 1.9120, 0.2839, -0.0330, 0.0274, 0.0010, 20.5434
3826, 1.9125, 0.2839, -0.0281, 0.0274, 0.0010, 20.5438
3827, 1.9130, 0.2839, -0.0256, -0.0122, -0.0031, 20.5445
3828, 1.9135, 0.2839, -0.0330, -0.0171, 0.0010, 20.5441
3829, 1.9140, 0.2839, -0.0183, 0.0274, 0.0010, 20.5437
3830, 1.9145, 0.8518, -0.0134, 0.0274, 0.0010, 20.5442
3831, 1.9150, 0.2839, -0.0110, -0.0147, -0.0010, 20.5442
3832, 1.9155, 0.2839, -0.0012, 0.0249, 0.0031, 20.5447
3833, 1.9160, 0.8518, 0.0012, 0.0044, -0.0010, 20.5441
3834, 1.9165, 0.2839, 0.0012, 0.0020, 0.0010, 20.5434
3835, 1.9170, 0.8518, 0.0159, 0.0298, -0.0010, 20.5438
3836, 1.9175, 0.0000, 0.0159, 0.0020, 0.0010, 20.5445
3837, 1.9180, 0.0000, 0.0134, -0.0005, 0.0031, 20.5445
3838, 1.9185, 1.4196, 0.0183, -0.0005, 0.0031, 20.5447
3839, 1.9190, 0.8518, 0.0354, 0.0068, -0.0031, 20.5441
3840, 1.9195, 0.0000, 0.0256, 0.0044, -0.0010, 20.5447
3841, 1.9200, 0.0000, 0.0330, 0.0020, 0.0010, 20.5454
3842, 1.9205, 0.2839, 0.0354, 0.0249, 0.0031, 20.5458
3843, 1.9210, 1.4196, 0.0330, 0.0274, 0.0010, 20.5452
3844, 1.9215, 0.2839, 0.0281, -0.0234, 0.0010, 20.5448
3845, 1.9220, 0.2839, 0.0281, -0.0122, -0.0031, 20.5454
3846, 1.9225, 0.0000, 0.0281, 0.0020, 0.0010, 20.5454
3847, 1.9230, 0.0000, 0.0256, -0.0005, 0.0031, 20.5458
3848, 1.9235, 0.8518, 0.0330, 0.0059, 0.0031, 20.5451
3849, 1.9240, 0.8518, 0.0183, 0.0044, -0.0010, 20.5447
3850, 1.9245, 0.8518, 0.0134, -0.0083, -0.0010, 20.5450
3851, 1.9250, 0.2839, 0.0110, -0.0171, 0.0010, 20.5451
3852, 1.9255, 0.0000, -0.0012, 0.0083, 0.0010, 20.5446
3853, 1.9260, 0.2839, 0.0085, 0.0249, 0.0031, 20.5449
3854, 1.9265, 1.4196, 0.0037, -0.0044, 0.0010, 20.5444
3855, 1.9270, 0.2839, -0.0134, 0.0044, -0.0010, 20.5444
3856, 1.9275, 0.0000, -0.0232, 0.0083, 0.0010, 20.5450
3857, 1.9280, 0.2839, -0.0159, 0.0186, 0.0031, 20.5450
3858, 1.9285, 0.8518, -0.0159, 0.0020, 0.0010, 20.5443
3859, 1.9290, 0.2839, -0.0403, 0.0107, -0.0010, 20.5439
3860, 1.9295, 0.0000, -0.0354, 0.0044, -0.0010, 20.5440
3861, 1.9300, 0.0000, -0.0305, -0.0171, 0.0010, 20.5442
3862, 1.9305, 0.2839, -0.0403, 0.0186, 0.0031, 20.5442
3863, 1.9310, 0.8518, -0.0305, 0.0044, -0.0010, 20.5446
3864, 1.9315, 0.2839, -0.0281, 0.0068, -0.0031, 20.5442
3865, 1.9320, 0.0000, -0.0305, -0.0005, 0.0031, 20.5449
3866, 1.9325, 0.8518, -0.0281, 0.0274, 0.0010, 20.5448
3867, 1.9330, 0.2839, -0.0256, -0.0147, -0.0010, 20.5455
3868, 1.9335, 0.2839, -0.0330, -0.0171, 0.0010, 20.5453
3869, 1.9340, 0.2839, -0.0183, 0.0249, 0.0031, 20.5453
3870, 1.9345, 0.2839, -0.0110, 0.0210, 0.0010, 20.5457
3871, 1.9350, 0.8518, -0.0061, 0.0020, 0.0010, 20.5467
3872, 1.9355, 0.8518, 0.0012, 0.0044, -0.0010, 20.5469
3873, 1.9360, 0.0000, 0.0037, -0.0147, -0.0010, 20.5469
3874, 1.9365, 0.0000, 0.0012, -0.0005, 0.0031, 20.5466
3875, 1.9370, 1.4196, 0.0159, -0.0005, 0.0031, 20.5465
3876, 1.9375, 1.4196, 0.0183, 0.0068, -0.0031, 20.5469
3877, 1.9380, 0.0000, 0.0110, 0.0020, 0.0010, 20.5466
3878, 1.9385, 0.2839, 0.0232, 0.0249, 0.0031, 20.5462
3879, 1.9390, 1.4196, 0.0354, 0.0020, 0.0010, 20.5465
3880, 1.9395, 0.8518, 0.0281, -0.0122, -0.0031, 20.5460
3881, 1.9400, 0.0000, 0.0305, 0.0083, 0.0010, 20.5460
3882, 1.9405, 0.2839, 0.0354, 0.0249, 0.0031, 20.5458
3883, 1.9410, 0.8518, 0.0330, 0.0020, 0.0010, 20.5453
3884, 1.9415, 0.2839, 0.0256, 0.0044, -0.0010, 20.5458
3885, 1.9420, 0.2839, 0.0281, 0.0020, 0.0010, 20.5463
3886, 1.9425, 0.8518, 0.0330, 0.0249, 0.0031, 20.5459
